user_id,month,jar,percent,income,spending_percent,actual_spent_amount
903,4,PLAY,10,11900000,88.5,1053000.0
903,4,GIVE,5,11900000,103.0,613000.0
903,4,HEALTH,5,11900000,104.5,622000.0
903,5,NEC,45,11900000,114.7,6142000.0
903,5,FFA,10,11900000,133.2,1585000.0
903,5,EDU,10,11900000,112.1,1334000.0
903,5,LTSS,20,11900000,95.2,2266000.0
903,5,PLAY,5,11900000,115.9,690000.0
903,5,GIVE,5,11900000,106.1,631000.0
903,5,HEALTH,5,11900000,55.2,328000.0
903,6,NEC,45,11900000,76.0,4070000.0
903,6,FFA,10,11900000,95.5,1136000.0
903,6,EDU,10,11900000,88.3,1051000.0
903,6,LTSS,20,11900000,97.5,2320000.0
903,6,PLAY,5,11900000,51.5,306000.0
903,6,GIVE,5,11900000,116.8,695000.0
903,6,HEALTH,5,11900000,99.0,589000.0
903,7,NEC,45,11900000,124.3,6656000.0
903,7,FFA,10,11900000,100.5,1196000.0
903,7,EDU,10,11900000,104.0,1238000.0
903,7,LTSS,20,11900000,79.3,1887000.0
903,7,PLAY,5,11900000,75.9,452000.0
903,7,GIVE,5,11900000,102.7,611000.0
903,7,HEALTH,5,11900000,100.0,595000.0
903,8,NEC,45,11900000,67.2,3599000.0
903,8,FFA,10,11900000,118.8,1414000.0
903,8,EDU,10,11900000,101.0,1202000.0
903,8,LTSS,20,11900000,89.9,2140000.0
903,8,PLAY,5,11900000,82.6,491000.0
903,8,GIVE,5,11900000,115.1,685000.0
903,8,HEALTH,5,11900000,86.1,512000.0
903,9,NEC,45,11900000,104.7,5607000.0
903,9,FFA,15,11900000,96.6,1724000.0
903,9,EDU,10,11900000,89.4,1064000.0
903,9,LTSS,10,11900000,74.0,881000.0
903,9,PLAY,5,11900000,126.0,750000.0
903,9,GIVE,5,11900000,79.9,475000.0
903,9,DREAM,10,11900000,82.8,985000.0
903,10,NEC,45,11900000,126.8,6790000.0
903,10,FFA,15,11900000,98.0,1749000.0
903,10,EDU,10,11900000,106.4,1266000.0
903,10,LTSS,10,11900000,130.3,1551000.0
903,10,PLAY,5,11900000,129.8,772000.0
903,10,GIVE,5,11900000,89.0,530000.0
903,10,DREAM,10,11900000,123.0,1464000.0
903,11,NEC,45,11900000,67.9,3636000.0
903,11,FFA,15,11900000,64.8,1157000.0
903,11,EDU,10,11900000,100.9,1201000.0
903,11,LTSS,10,11900000,98.3,1170000.0
903,11,PLAY,5,11900000,113.0,672000.0
903,11,GIVE,5,11900000,110.9,660000.0
903,11,DREAM,10,11900000,113.8,1354000.0
903,12,NEC,45,11900000,132.0,7069000.0
903,12,FFA,15,11900000,139.3,2487000.0
903,12,EDU,10,11900000,117.6,1399000.0
903,12,LTSS,10,11900000,99.6,1185000.0
903,12,PLAY,5,11900000,95.9,571000.0
903,12,GIVE,5,11900000,99.7,593000.0
903,12,DREAM,10,11900000,88.5,1053000.0
904,1,NEC,45,29600000,118.5,15784000.0
904,1,FFA,10,29600000,120.8,3576000.0
904,1,EDU,5,29600000,87.3,1292000.0
904,1,LTSS,5,29600000,96.7,1431000.0
904,1,PLAY,10,29600000,64.6,1912000.0
904,1,HEALTH,5,29600000,98.2,1453000.0
904,1,GIVE,5,29600000,100.8,1492000.0
904,1,EMERGENCY,5,29600000,77.9,1153000.0
904,1,DREAM,10,29600000,89.4,2646000.0
904,2,NEC,45,29600000,76.9,10243000.0
904,2,FFA,10,29600000,68.5,2028000.0
904,2,EDU,5,29600000,129.6,1918000.0
904,2,LTSS,5,29600000,68.6,1015000.0
904,2,PLAY,10,29600000,102.3,3028000.0
904,2,HEALTH,5,29600000,119.5,1769000.0
904,2,GIVE,5,29600000,128.4,1900000.0
904,2,EMERGENCY,5,29600000,78.8,1166000.0
904,2,DREAM,10,29600000,125.6,3718000.0
904,3,NEC,45,29600000,103.2,13746000.0
904,3,FFA,10,29600000,111.5,3300000.0
904,3,EDU,5,29600000,135.2,2001000.0
904,3,LTSS,5,29600000,112.2,1661000.0
904,3,PLAY,10,29600000,81.4,2409000.0
904,3,HEALTH,5,29600000,58.9,872000.0
904,3,GIVE,5,29600000,112.8,1669000.0
904,3,EMERGENCY,5,29600000,108.1,1600000.0
904,3,DREAM,10,29600000,84.1,2489000.0
904,4,NEC,45,29600000,103.7,13813000.0
904,4,FFA,10,29600000,72.9,2158000.0
904,4,EDU,5,29600000,107.2,1587000.0
904,4,LTSS,5,29600000,73.2,1083000.0
904,4,PLAY,10,29600000,124.2,3676000.0
904,4,HEALTH,5,29600000,142.0,2102000.0
904,4,GIVE,5,29600000,105.8,1566000.0
904,4,EMERGENCY,5,29600000,107.8,1595000.0
904,4,DREAM,10,29600000,111.8,3309000.0
904,5,NEC,45,29600000,105.5,14053000.0
904,5,FFA,5,29600000,78.1,1156000.0
904,5,EDU,5,29600000,128.3,1899000.0
904,5,LTSS,5,29600000,109.0,1613000.0
904,5,PLAY,10,29600000,111.2,3292000.0
904,5,HEALTH,10,29600000,120.2,3558000.0
904,5,GIVE,10,29600000,119.3,3531000.0
904,5,EMERGENCY,5,29600000,124.7,1846000.0
904,5,DREAM,5,29600000,109.1,1615000.0
904,6,NEC,45,29600000,82.8,11029000.0
904,6,FFA,5,29600000,108.3,1603000.0
904,6,EDU,5,29600000,99.5,1473000.0
904,6,LTSS,5,29600000,82.5,1221000.0
904,6,PLAY,10,29600000,129.0,3818000.0
904,6,HEALTH,10,29600000,97.0,2871000.0
904,6,GIVE,10,29600000,104.6,3096000.0
904,6,EMERGENCY,5,29600000,85.4,1264000.0
904,6,DREAM,5,29600000,98.9,1464000.0
904,7,NEC,45,29600000,118.6,15798000.0
904,7,FFA,5,29600000,140.9,2085000.0
904,7,EDU,5,29600000,70.8,1048000.0
904,7,LTSS,5,29600000,100.4,1486000.0
904,7,PLAY,10,29600000,37.4,1107000.0
904,7,HEALTH,10,29600000,91.4,2705000.0
904,7,GIVE,10,29600000,102.3,3028000.0
904,7,EMERGENCY,5,29600000,103.3,1529000.0
904,7,DREAM,5,29600000,132.8,1965000.0
904,8,NEC,45,29600000,95.5,12721000.0
904,8,FFA,5,29600000,131.2,1942000.0
904,8,EDU,5,29600000,104.9,1553000.0
904,8,LTSS,5,29600000,89.8,1329000.0
904,8,PLAY,10,29600000,103.8,3072000.0
904,8,HEALTH,10,29600000,102.6,3037000.0
904,8,GIVE,10,29600000,104.0,3078000.0
904,8,EMERGENCY,5,29600000,86.0,1273000.0
904,8,DREAM,5,29600000,85.8,1270000.0
904,9,NEC,45,29600000,122.7,16344000.0
904,9,FFA,5,29600000,121.1,1792000.0
904,9,EDU,5,29600000,83.4,1234000.0
904,9,LTSS,15,29600000,97.3,4320000.0
904,9,PLAY,10,29600000,107.7,3188000.0
904,9,HEALTH,5,29600000,116.3,1721000.0
904,9,GIVE,5,29600000,103.8,1536000.0
904,9,EMERGENCY,5,29600000,123.1,1822000.0
904,9,DREAM,5,29600000,98.4,1456000.0
904,10,NEC,45,29600000,130.9,17436000.0
904,10,FFA,5,29600000,151.0,2235000.0
904,10,EDU,5,29600000,101.5,1502000.0
904,10,LTSS,15,29600000,107.5,4773000.0
904,10,PLAY,10,29600000,81.2,2404000.0
904,10,HEALTH,5,29600000,96.6,1430000.0
904,10,GIVE,5,29600000,103.6,1533000.0
904,10,EMERGENCY,5,29600000,114.0,1687000.0
904,10,DREAM,5,29600000,95.9,1419000.0
904,11,NEC,45,29600000,114.9,15305000.0
904,11,FFA,5,29600000,92.5,1369000.0
904,11,EDU,5,29600000,120.2,1779000.0
904,11,LTSS,15,29600000,108.3,4809000.0
904,11,PLAY,10,29600000,107.4,3179000.0
904,11,HEALTH,5,29600000,90.8,1344000.0
904,11,GIVE,5,29600000,98.3,1455000.0
904,11,EMERGENCY,5,29600000,92.5,1369000.0
904,11,DREAM,5,29600000,117.4,1738000.0
904,12,NEC,45,29600000,72.9,9710000.0
904,12,FFA,5,29600000,85.9,1271000.0
904,12,EDU,5,29600000,124.1,1837000.0
904,12,LTSS,15,29600000,103.8,4609000.0
904,12,PLAY,10,29600000,124.5,3685000.0
904,12,HEALTH,5,29600000,116.6,1726000.0
904,12,GIVE,5,29600000,118.7,1757000.0
904,12,EMERGENCY,5,29600000,108.4,1604000.0
904,12,DREAM,5,29600000,86.8,1285000.0
905,1,NEC,45,49400000,101.5,22563000.0
905,1,FFA,5,49400000,75.0,1852000.0
905,1,EDU,10,49400000,96.7,4777000.0
905,1,LTSS,5,49400000,89.1,2201000.0
905,1,PLAY,5,49400000,62.8,1551000.0
905,1,DREAM,5,49400000,108.5,2680000.0
905,1,EMERGENCY,10,49400000,106.6,5266000.0
905,1,HEALTH,5,49400000,125.2,3092000.0
905,1,GIVE,10,49400000,75.5,3730000.0
905,2,NEC,45,49400000,121.6,27032000.0
905,2,FFA,5,49400000,53.6,1324000.0
905,2,EDU,10,49400000,97.1,4797000.0
905,2,LTSS,5,49400000,139.5,3446000.0
905,2,PLAY,5,49400000,99.4,2455000.0
905,2,DREAM,5,49400000,85.3,2107000.0
905,2,EMERGENCY,10,49400000,98.3,4856000.0
905,2,HEALTH,5,49400000,117.0,2890000.0
905,2,GIVE,10,49400000,94.4,4663000.0
905,3,NEC,45,49400000,107.8,23964000.0
905,3,FFA,5,49400000,107.6,2658000.0
905,3,EDU,10,49400000,111.0,5483000.0
905,3,LTSS,5,49400000,120.7,2981000.0
905,3,PLAY,5,49400000,139.6,3448000.0
905,3,DREAM,5,49400000,101.7,2512000.0
905,3,EMERGENCY,10,49400000,106.5,5261000.0
905,3,HEALTH,5,49400000,76.3,1885000.0
905,3,GIVE,10,49400000,118.9,5874000.0
905,4,NEC,45,49400000,127.2,28277000.0
905,4,FFA,5,49400000,113.8,2811000.0
905,4,EDU,10,49400000,72.3,3572000.0
905,4,LTSS,5,49400000,91.9,2270000.0
905,4,PLAY,5,49400000,101.0,2495000.0
905,4,DREAM,5,49400000,82.9,2048000.0
905,4,EMERGENCY,10,49400000,142.9,7059000.0
905,4,HEALTH,5,49400000,108.2,2673000.0
905,4,GIVE,10,49400000,118.6,5859000.0
905,5,NEC,45,49400000,118.9,26431000.0
905,5,FFA,5,49400000,102.2,2524000.0
905,5,EDU,5,49400000,76.0,1877000.0
905,5,LTSS,5,49400000,115.8,2860000.0
905,5,PLAY,10,49400000,140.2,6926000.0
905,5,DREAM,5,49400000,92.4,2282000.0
905,5,EMERGENCY,5,49400000,88.7,2191000.0
905,5,HEALTH,10,49400000,116.8,5770000.0
905,5,GIVE,10,49400000,118.5,5854000.0
905,6,NEC,45,49400000,122.9,27321000.0
905,6,FFA,5,49400000,97.2,2401000.0
905,6,EDU,5,49400000,97.1,2398000.0
905,6,LTSS,5,49400000,47.4,1171000.0
905,6,PLAY,10,49400000,101.0,4989000.0
905,6,DREAM,5,49400000,88.7,2191000.0
905,6,EMERGENCY,5,49400000,55.9,1381000.0
905,6,HEALTH,10,49400000,137.9,6812000.0
905,6,GIVE,10,49400000,104.8,5177000.0
905,7,NEC,45,49400000,64.3,14294000.0
905,7,FFA,5,49400000,107.5,2655000.0
905,7,EDU,5,49400000,137.2,3389000.0
905,7,LTSS,5,49400000,124.1,3065000.0
905,7,PLAY,10,49400000,119.3,5893000.0
905,7,DREAM,5,49400000,75.4,1862000.0
905,7,EMERGENCY,5,49400000,89.1,2201000.0
905,7,HEALTH,10,49400000,82.6,4080000.0
905,7,GIVE,10,49400000,100.4,4960000.0
905,8,NEC,45,49400000,115.5,25676000.0
905,8,FFA,5,49400000,108.7,2685000.0
905,8,EDU,5,49400000,81.8,2020000.0
905,8,LTSS,5,49400000,96.3,2379000.0
905,8,PLAY,10,49400000,120.9,5972000.0
905,8,DREAM,5,49400000,110.2,2722000.0
905,8,EMERGENCY,5,49400000,108.0,2668000.0
905,8,HEALTH,10,49400000,82.4,4071000.0
905,8,GIVE,10,49400000,103.2,5098000.0
905,9,NEC,45,49400000,77.3,17184000.0
905,9,FFA,5,49400000,83.5,2062000.0
905,9,EDU,5,49400000,70.4,1739000.0
905,9,LTSS,10,49400000,134.6,6649000.0
905,9,PLAY,10,49400000,135.4,6689000.0
905,9,DREAM,5,49400000,79.9,1974000.0
905,9,EMERGENCY,5,49400000,84.5,2087000.0
905,9,HEALTH,10,49400000,93.6,4624000.0
905,9,GIVE,5,49400000,124.4,3073000.0
905,10,NEC,45,49400000,112.2,24942000.0
905,10,FFA,5,49400000,127.6,3152000.0
905,10,EDU,5,49400000,133.7,3302000.0
905,10,LTSS,10,49400000,109.7,5419000.0
905,10,PLAY,10,49400000,106.0,5236000.0
905,10,DREAM,5,49400000,127.2,3142000.0
905,10,EMERGENCY,5,49400000,121.6,3004000.0
905,10,HEALTH,10,49400000,121.5,6002000.0
905,10,GIVE,5,49400000,109.5,2705000.0
905,11,NEC,45,49400000,120.8,26854000.0
905,11,FFA,5,49400000,94.0,2322000.0
905,11,EDU,5,49400000,88.7,2191000.0
905,11,LTSS,10,49400000,93.2,4604000.0
905,11,PLAY,10,49400000,145.4,7183000.0
905,11,DREAM,5,49400000,79.1,1954000.0
905,11,EMERGENCY,5,49400000,118.9,2937000.0
905,11,HEALTH,10,49400000,139.6,6896000.0
905,11,GIVE,5,49400000,107.9,2665000.0
905,12,NEC,45,49400000,93.6,20807000.0
905,12,FFA,5,49400000,111.1,2744000.0
905,12,EDU,5,49400000,90.1,2225000.0
905,12,LTSS,10,49400000,81.8,4041000.0
905,12,PLAY,10,49400000,126.9,6269000.0
905,12,DREAM,5,49400000,125.6,3102000.0
905,12,EMERGENCY,5,49400000,93.6,2312000.0
905,12,HEALTH,10,49400000,90.2,4456000.0
905,12,GIVE,5,49400000,104.3,2576000.0
906,1,NEC,45,34000000,98.1,15009000.0
906,1,FFA,15,34000000,83.6,4264000.0
906,1,EDU,5,34000000,69.5,1182000.0
906,1,LTSS,10,34000000,70.8,2407000.0
906,1,PLAY,15,34000000,76.0,3876000.0
906,1,GIVE,5,34000000,79.2,1346000.0
906,1,HEALTH,5,34000000,104.2,1771000.0
906,2,NEC,45,34000000,83.9,12837000.0
906,2,FFA,15,34000000,84.4,4304000.0
906,2,EDU,5,34000000,74.9,1273000.0
906,2,LTSS,10,34000000,75.3,2560000.0
906,2,PLAY,15,34000000,74.8,3815000.0
906,2,GIVE,5,34000000,98.4,1673000.0
906,2,HEALTH,5,34000000,120.8,2054000.0
906,3,NEC,45,34000000,130.0,19890000.0
906,3,FFA,15,34000000,101.1,5156000.0
906,3,EDU,5,34000000,121.2,2060000.0
906,3,LTSS,10,34000000,84.3,2866000.0
906,3,PLAY,15,34000000,111.4,5681000.0
906,3,GIVE,5,34000000,82.6,1404000.0
906,3,HEALTH,5,34000000,108.7,1848000.0
906,4,NEC,45,34000000,83.6,12791000.0
906,4,FFA,15,34000000,85.2,4345000.0
906,4,EDU,5,34000000,98.9,1681000.0
906,4,LTSS,10,34000000,132.4,4502000.0
906,4,PLAY,15,34000000,117.1,5972000.0
906,4,GIVE,5,34000000,85.4,1452000.0
906,4,HEALTH,5,34000000,78.9,1341000.0
906,5,NEC,45,34000000,83.6,12791000.0
906,5,FFA,5,34000000,112.9,1919000.0
906,5,EDU,5,34000000,104.4,1775000.0
906,5,LTSS,20,34000000,113.0,7684000.0
906,5,PLAY,15,34000000,89.7,4575000.0
906,5,GIVE,5,34000000,106.7,1814000.0
906,5,HEALTH,5,34000000,105.4,1792000.0
906,6,NEC,45,34000000,125.3,19171000.0
906,6,FFA,5,34000000,131.6,2237000.0
906,6,EDU,5,34000000,118.1,2008000.0
906,6,LTSS,20,34000000,125.3,8520000.0
906,6,PLAY,15,34000000,99.6,5080000.0
906,6,GIVE,5,34000000,86.0,1462000.0
906,6,HEALTH,5,34000000,99.4,1690000.0
906,7,NEC,45,34000000,97.4,14902000.0
906,7,FFA,5,34000000,96.0,1632000.0
906,7,EDU,5,34000000,99.8,1697000.0
906,7,LTSS,20,34000000,96.6,6569000.0
906,7,PLAY,15,34000000,90.8,4631000.0
906,7,GIVE,5,34000000,97.4,1656000.0
906,7,HEALTH,5,34000000,116.0,1972000.0
906,8,NEC,45,34000000,82.7,12653000.0
906,8,FFA,5,34000000,126.9,2157000.0
906,8,EDU,5,34000000,121.6,2067000.0
906,8,LTSS,20,34000000,101.7,6916000.0
906,8,PLAY,15,34000000,52.3,2667000.0
906,8,GIVE,5,34000000,56.4,959000.0
906,8,HEALTH,5,34000000,102.2,1737000.0
906,9,NEC,45,34000000,113.6,17381000.0
906,9,FFA,15,34000000,135.5,6910000.0
906,9,EDU,10,34000000,91.9,3125000.0
906,9,LTSS,15,34000000,89.7,4575000.0
906,9,PLAY,5,34000000,75.7,1287000.0
906,9,GIVE,5,34000000,112.0,1904000.0
906,9,HEALTH,5,34000000,100.1,1702000.0
906,10,NEC,45,34000000,90.5,13846000.0
906,10,FFA,15,34000000,100.5,5125000.0
906,10,EDU,10,34000000,98.1,3335000.0
906,10,LTSS,15,34000000,119.4,6089000.0
906,10,PLAY,5,34000000,91.5,1556000.0
906,10,GIVE,5,34000000,99.9,1698000.0
906,10,HEALTH,5,34000000,117.0,1989000.0
906,11,NEC,45,34000000,94.7,14489000.0
906,11,FFA,15,34000000,85.2,4345000.0
906,11,EDU,10,34000000,74.4,2530000.0
906,11,LTSS,15,34000000,79.2,4039000.0
906,11,PLAY,5,34000000,87.1,1481000.0
906,11,GIVE,5,34000000,119.2,2026000.0
906,11,HEALTH,5,34000000,85.3,1450000.0
906,12,NEC,45,34000000,95.7,14642000.0
906,12,FFA,15,34000000,79.4,4049000.0
906,12,EDU,10,34000000,101.1,3437000.0
906,12,LTSS,15,34000000,105.7,5391000.0
906,12,PLAY,5,34000000,107.1,1821000.0
906,12,GIVE,5,34000000,135.1,2297000.0
906,12,HEALTH,5,34000000,99.7,1695000.0
907,1,NEC,50,9400000,105.9,4977000.0
907,1,FFA,15,9400000,88.7,1251000.0
907,1,EDU,15,9400000,143.4,2022000.0
907,1,LTSS,5,9400000,116.9,549000.0
907,1,PLAY,10,9400000,117.7,1106000.0
907,1,HEALTH,5,9400000,121.8,572000.0
907,2,NEC,50,9400000,115.0,5405000.0
907,2,FFA,15,9400000,122.7,1730000.0
907,2,EDU,15,9400000,96.3,1358000.0
907,2,LTSS,5,9400000,145.3,683000.0
907,2,PLAY,10,9400000,69.1,650000.0
907,2,HEALTH,5,9400000,94.5,444000.0
907,3,NEC,50,9400000,134.6,6326000.0
907,3,FFA,15,9400000,96.6,1362000.0
907,3,EDU,15,9400000,113.3,1598000.0
907,3,LTSS,5,9400000,90.6,426000.0
907,3,PLAY,10,9400000,108.9,1024000.0
907,3,HEALTH,5,9400000,92.8,436000.0
907,4,NEC,50,9400000,123.4,5800000.0
907,4,FFA,15,9400000,105.8,1492000.0
907,4,EDU,15,9400000,65.0,916000.0
907,4,LTSS,5,9400000,83.7,393000.0
907,4,PLAY,10,9400000,80.5,757000.0
907,4,HEALTH,5,9400000,128.1,602000.0
907,5,NEC,45,9400000,75.2,3181000.0
907,5,FFA,15,9400000,94.6,1334000.0
907,5,EDU,5,9400000,142.2,668000.0
907,5,LTSS,15,9400000,125.0,1762000.0
907,5,PLAY,15,9400000,82.9,1169000.0
907,5,HEALTH,5,9400000,82.3,387000.0
907,6,NEC,45,9400000,80.4,3401000.0
907,6,FFA,15,9400000,104.1,1468000.0
907,6,EDU,5,9400000,90.1,423000.0
907,6,LTSS,15,9400000,104.6,1475000.0
907,6,PLAY,15,9400000,106.2,1497000.0
907,6,HEALTH,5,9400000,100.9,474000.0
907,7,NEC,45,9400000,103.0,4357000.0
907,7,FFA,15,9400000,101.7,1434000.0
907,7,EDU,5,9400000,84.6,398000.0
907,7,LTSS,15,9400000,71.1,1003000.0
907,7,PLAY,15,9400000,101.1,1426000.0
907,7,HEALTH,5,9400000,84.4,397000.0
907,8,NEC,45,9400000,119.5,5055000.0
907,8,FFA,15,9400000,75.0,1058000.0
907,8,EDU,5,9400000,92.9,437000.0
907,8,LTSS,15,9400000,103.1,1454000.0
907,8,PLAY,15,9400000,125.2,1765000.0
907,8,HEALTH,5,9400000,92.1,433000.0
907,9,NEC,45,9400000,103.7,4387000.0
907,9,FFA,15,9400000,112.3,1583000.0
907,9,EDU,10,9400000,115.3,1084000.0
907,9,LTSS,10,9400000,107.3,1009000.0
907,9,PLAY,15,9400000,136.2,1920000.0
907,9,HEALTH,5,9400000,92.1,433000.0
907,10,NEC,45,9400000,134.6,5694000.0
907,10,FFA,15,9400000,113.8,1605000.0
907,10,EDU,10,9400000,104.9,986000.0
907,10,LTSS,10,9400000,106.5,1001000.0
907,10,PLAY,15,9400000,118.8,1675000.0
907,10,HEALTH,5,9400000,85.6,402000.0
907,11,NEC,45,9400000,102.9,4353000.0
907,11,FFA,15,9400000,95.2,1342000.0
907,11,EDU,10,9400000,132.1,1242000.0
907,11,LTSS,10,9400000,87.0,818000.0
907,11,PLAY,15,9400000,140.0,1974000.0
907,11,HEALTH,5,9400000,91.0,428000.0
907,12,NEC,45,9400000,72.2,3054000.0
907,12,FFA,15,9400000,82.6,1165000.0
907,12,EDU,10,9400000,83.0,780000.0
907,12,LTSS,10,9400000,133.2,1252000.0
907,12,PLAY,15,9400000,73.1,1031000.0
907,12,HEALTH,5,9400000,106.5,501000.0
908,1,NEC,45,31700000,129.4,18459000.0
908,1,FFA,10,31700000,155.4,4926000.0
908,1,EDU,5,31700000,97.8,1550000.0
908,1,LTSS,5,31700000,102.2,1620000.0
908,1,PLAY,5,31700000,76.7,1216000.0
908,1,GIVE,5,31700000,92.4,1465000.0
908,1,FAMILY,15,31700000,143.7,6833000.0
908,1,HEALTH,10,31700000,117.4,3722000.0
908,2,NEC,45,31700000,124.3,17731000.0
908,2,FFA,10,31700000,113.0,3582000.0
908,2,EDU,5,31700000,121.4,1924000.0
908,2,LTSS,5,31700000,138.8,2200000.0
908,2,PLAY,5,31700000,90.9,1441000.0
908,2,GIVE,5,31700000,114.8,1820000.0
908,2,FAMILY,15,31700000,86.2,4099000.0
908,2,HEALTH,10,31700000,59.3,1880000.0
908,3,NEC,45,31700000,105.3,15021000.0
908,3,FFA,10,31700000,102.5,3249000.0
908,3,EDU,5,31700000,98.5,1561000.0
908,3,LTSS,5,31700000,87.2,1382000.0
908,3,PLAY,5,31700000,102.7,1628000.0
908,3,GIVE,5,31700000,108.5,1720000.0
908,3,FAMILY,15,31700000,139.2,6619000.0
908,3,HEALTH,10,31700000,110.7,3509000.0
908,4,NEC,45,31700000,111.7,15934000.0
908,4,FFA,10,31700000,85.0,2694000.0
908,4,EDU,5,31700000,80.9,1282000.0
908,4,LTSS,5,31700000,80.4,1274000.0
908,4,PLAY,5,31700000,94.1,1491000.0
908,4,GIVE,5,31700000,101.2,1604000.0
908,4,FAMILY,15,31700000,104.3,4959000.0
908,4,HEALTH,10,31700000,83.6,2650000.0
908,5,NEC,45,31700000,55.2,7874000.0
908,5,FFA,10,31700000,91.6,2904000.0
908,5,EDU,5,31700000,118.7,1881000.0
908,5,LTSS,20,31700000,92.5,5864000.0
908,5,PLAY,5,31700000,98.5,1561000.0
908,5,GIVE,5,31700000,68.1,1079000.0
908,5,FAMILY,5,31700000,102.5,1625000.0
908,5,HEALTH,5,31700000,108.2,1715000.0
908,6,NEC,45,31700000,88.6,12639000.0
908,6,FFA,10,31700000,119.3,3782000.0
908,6,EDU,5,31700000,124.0,1965000.0
908,6,LTSS,20,31700000,142.3,9022000.0
908,6,PLAY,5,31700000,81.5,1292000.0
908,6,GIVE,5,31700000,105.7,1675000.0
908,6,FAMILY,5,31700000,76.2,1208000.0
908,6,HEALTH,5,31700000,112.1,1777000.0
908,7,NEC,45,31700000,109.7,15649000.0
908,7,FFA,10,31700000,61.5,1950000.0
908,7,EDU,5,31700000,105.4,1671000.0
908,7,LTSS,20,31700000,96.0,6086000.0
908,7,PLAY,5,31700000,76.3,1209000.0
908,7,GIVE,5,31700000,94.2,1493000.0
908,7,FAMILY,5,31700000,141.2,2238000.0
908,7,HEALTH,5,31700000,111.5,1767000.0
908,8,NEC,45,31700000,83.5,11911000.0
908,8,FFA,10,31700000,93.4,2961000.0
908,8,EDU,5,31700000,61.3,972000.0
908,8,LTSS,20,31700000,78.4,4971000.0
908,8,PLAY,5,31700000,133.7,2119000.0
908,8,GIVE,5,31700000,118.3,1875000.0
908,8,FAMILY,5,31700000,109.0,1728000.0
908,8,HEALTH,5,31700000,107.8,1709000.0
908,9,NEC,45,31700000,128.3,18302000.0
908,9,FFA,15,31700000,106.4,5059000.0
908,9,EDU,5,31700000,94.3,1495000.0
908,9,LTSS,10,31700000,98.2,3113000.0
908,9,PLAY,5,31700000,94.8,1503000.0
908,9,FAMILY,5,31700000,94.5,1498000.0
908,9,HEALTH,5,31700000,133.9,2122000.0
908,9,EMERGENCY,10,31700000,78.9,2501000.0
908,10,NEC,45,31700000,89.9,12824000.0
908,10,FFA,15,31700000,63.5,3019000.0
908,10,EDU,5,31700000,120.2,1905000.0
908,10,LTSS,10,31700000,106.9,3389000.0
908,10,PLAY,5,31700000,134.8,2137000.0
908,10,FAMILY,5,31700000,87.2,1382000.0
908,10,HEALTH,5,31700000,84.1,1333000.0
908,10,EMERGENCY,10,31700000,76.7,2431000.0
908,11,NEC,45,31700000,109.1,15563000.0
908,11,FFA,15,31700000,93.0,4422000.0
908,11,EDU,5,31700000,106.0,1680000.0
908,11,LTSS,10,31700000,91.5,2901000.0
908,11,PLAY,5,31700000,128.8,2041000.0
908,11,FAMILY,5,31700000,125.3,1986000.0
908,11,HEALTH,5,31700000,101.7,1612000.0
908,11,EMERGENCY,10,31700000,121.1,3839000.0
908,12,NEC,45,31700000,97.4,13894000.0
908,12,FFA,15,31700000,99.1,4712000.0
908,12,EDU,5,31700000,56.7,899000.0
908,12,LTSS,10,31700000,110.1,3490000.0
908,12,PLAY,5,31700000,100.5,1593000.0
908,12,FAMILY,5,31700000,117.6,1864000.0
908,12,HEALTH,5,31700000,114.3,1812000.0
908,12,EMERGENCY,10,31700000,85.0,2694000.0
909,1,NEC,50,6200000,96.2,2982000.0
909,1,FFA,20,6200000,90.4,1121000.0
909,1,EDU,10,6200000,120.9,750000.0
909,1,LTSS,5,6200000,131.5,408000.0
909,1,PLAY,10,6200000,116.0,719000.0
909,1,DREAM,5,6200000,139.7,433000.0
909,2,NEC,50,6200000,110.5,3426000.0
909,2,FFA,20,6200000,80.5,998000.0
909,2,EDU,10,6200000,72.2,448000.0
909,2,LTSS,5,6200000,81.6,253000.0
909,2,PLAY,10,6200000,90.9,564000.0
909,2,DREAM,5,6200000,86.5,268000.0
909,3,NEC,50,6200000,101.1,3134000.0
909,3,FFA,20,6200000,96.4,1195000.0
909,3,EDU,10,6200000,101.5,629000.0
909,3,LTSS,5,6200000,148.8,461000.0
909,3,PLAY,10,6200000,117.5,728000.0
909,3,DREAM,5,6200000,105.4,327000.0
909,4,NEC,50,6200000,121.2,3757000.0
909,4,FFA,20,6200000,83.9,1040000.0
909,4,EDU,10,6200000,83.0,515000.0
909,4,LTSS,5,6200000,118.3,367000.0
909,4,PLAY,10,6200000,100.0,620000.0
909,4,DREAM,5,6200000,102.5,318000.0
909,5,NEC,45,6200000,77.1,2151000.0
909,5,FFA,15,6200000,90.5,842000.0
909,5,EDU,10,6200000,91.8,569000.0
909,5,LTSS,10,6200000,90.4,560000.0
909,5,PLAY,10,6200000,142.9,886000.0
909,5,DREAM,10,6200000,142.4,883000.0
909,6,NEC,45,6200000,122.8,3426000.0
909,6,FFA,15,6200000,101.9,948000.0
909,6,EDU,10,6200000,88.3,547000.0
909,6,LTSS,10,6200000,79.3,492000.0
909,6,PLAY,10,6200000,106.8,662000.0
909,6,DREAM,10,6200000,125.5,778000.0
909,7,NEC,45,6200000,115.6,3225000.0
